name,country,lat,lon,month,tmin,tmax,sun_days_gt5h,sun_coverage,sun_source
Sopron,HU,47.685,16.5905,10,6.796,16.825,10.333,0.3,station
Sopron,HU,47.685,16.5905,11,2.255,9.63,3.667,0.3,station
Sopron,HU,47.685,16.5905,12,-0.65,5.464,2.0,0.3,station
Szeged,HU,46.253,20.1482,1,-2.143,4.354,1.0,0.3,station
Szeged,HU,46.253,20.1482,2,-0.034,9.087,6.667,0.3,station
Szeged,HU,46.253,20.1482,3,2.027,13.179,14.0,0.3,station
Szeged,HU,46.253,20.1482,4,5.923,18.408,16.667,0.3,station
Szeged,HU,46.253,20.1482,5,10.739,22.686,19.0,0.3,station
Szeged,HU,46.253,20.1482,6,15.553,28.464,25.667,0.3,station
Szeged,HU,46.253,20.1482,7,16.81,30.34,28.333,0.3,station
Szeged,HU,46.253,20.1482,8,16.887,30.74,27.943,0.371,station
Szeged,HU,46.253,20.1482,9,12.737,25.161,20.583,0.36,station
Szeged,HU,46.253,20.1482,10,7.384,18.636,14.25,0.4,station
Szeged,HU,46.253,20.1482,11,3.138,11.026,2.25,0.4,station
Szeged,HU,46.253,20.1482,12,0.004,5.928,0.5,0.4,station
Szolnok,HU,47.1807,20.1984,1,-2.455,3.676,1.058,0.0,spatial_fill
Szolnok,HU,47.1807,20.1984,2,-0.051,8.369,5.291,0.0,spatial_fill
Szolnok,HU,47.1807,20.1984,3,2.287,12.659,11.981,0.0,spatial_fill
Szolnok,HU,47.1807,20.1984,4,6.278,17.669,17.844,0.0,spatial_fill
Szolnok,HU,47.1807,20.1984,5,10.781,21.867,18.733,0.0,spatial_fill
Szolnok,HU,47.1807,20.1984,6,16.032,27.837,25.329,0.0,spatial_fill
Szolnok,HU,47.1807,20.1984,7,17.298,29.375,27.855,0.0,spatial_fill
Szolnok,HU,47.1807,20.1984,8,17.059,29.794,28.932,0.0,spatial_fill
Szolnok,HU,47.1807,20.1984,9,12.709,24.186,18.968,0.0,spatial_fill
Szolnok,HU,47.1807,20.1984,10,7.087,17.65,11.527,0.0,spatial_fill
Szolnok,HU,47.1807,20.1984,11,2.673,9.763,2.554,0.0,spatial_fill
Szolnok,HU,47.1807,20.1984,12,-0.219,5.184,1.118,0.0,spatial_fill
Szombathely,HU,47.2309,16.6215,1,-2.079,4.39,8.001,0.0,spatial_fill
Szombathely,HU,47.2309,16.6215,2,-0.222,8.531,9.481,0.0,spatial_fill
Szombathely,HU,47.2309,16.6215,3,1.686,12.312,13.871,0.0,spatial_fill
Szombathely,HU,47.2309,16.6215,4,5.519,16.44,18.069,0.0,spatial_fill
Szombathely,HU,47.2309,16.6215,5,10.104,20.0,15.571,0.0,spatial_fill
Szombathely,HU,47.2309,16.6215,6,15.001,25.98,21.725,0.0,spatial_fill
Szombathely,HU,47.2309,16.6215,7,15.949,27.652,24.773,0.0,spatial_fill
Szombathely,HU,47.2309,16.6215,8,15.918,27.315,25.273,0.0,spatial_fill
Szombathely,HU,47.2309,16.6215,9,11.435,22.266,19.06,0.0,spatial_fill
Szombathely,HU,47.2309,16.6215,10,6.853,16.59,12.731,0.0,spatial_fill
Szombathely,HU,47.2309,16.6215,11,2.368,9.16,6.016,0.0,spatial_fill
Szombathely,HU,47.2309,16.6215,12,-0.641,5.126,4.401,0.0,spatial_fill
Székesfehérvár,HU,47.19,18.4103,1,-2.092,4.084,3.298,0.0,spatial_fill
Székesfehérvár,HU,47.19,18.4103,2,0.13,8.091,5.8,0.0,spatial_fill
Székesfehérvár,HU,47.19,18.4103,3,2.289,12.568,11.852,0.0,spatial_fill
Székesfehérvár,HU,47.19,18.4103,4,6.608,17.406,18.2,0.0,spatial_fill
Székesfehérvár,HU,47.19,18.4103,5,11.438,21.234,17.712,0.0,spatial_fill
Székesfehérvár,HU,47.19,18.4103,6,16.292,27.161,24.263,0.0,spatial_fill
Székesfehérvár,HU,47.19,18.4103,7,17.315,28.518,26.596,0.0,spatial_fill
Székesfehérvár,HU,47.19,18.4103,8,17.04,28.718,28.605,0.0,spatial_fill
Székesfehérvár,HU,47.19,18.4103,9,12.651,23.427,18.749,0.0,spatial_fill
Székesfehérvár,HU,47.19,18.4103,10,7.5,17.171,10.232,0.0,spatial_fill
Székesfehérvár,HU,47.19,18.4103,11,2.903,9.589,3.234,0.0,spatial_fill
Székesfehérvár,HU,47.19,18.4103,12,-0.253,5.017,1.633,0.0,spatial_fill
Zalaegerszeg,HU,46.837,16.844,1,-1.981,4.472,8.184,0.0,spatial_fill
Zalaegerszeg,HU,46.837,16.844,2,0.188,8.392,9.66,0.0,spatial_fill
Zalaegerszeg,HU,46.837,16.844,3,2.456,12.278,13.984,0.0,spatial_fill
Zalaegerszeg,HU,46.837,16.844,4,6.128,16.568,18.106,0.0,spatial_fill
Zalaegerszeg,HU,46.837,16.844,5,10.324,20.265,15.386,0.0,spatial_fill
Zalaegerszeg,HU,46.837,16.844,6,15.262,26.19,22.054,0.0,spatial_fill
Zalaegerszeg,HU,46.837,16.844,7,16.355,27.655,24.76,0.0,spatial_fill
Zalaegerszeg,HU,46.837,16.844,8,16.144,27.341,25.106,0.0,spatial_fill
Zalaegerszeg,HU,46.837,16.844,9,11.992,22.306,18.969,0.0,spatial_fill
Zalaegerszeg,HU,46.837,16.844,10,7.458,16.754,13.089,0.0,spatial_fill
Zalaegerszeg,HU,46.837,16.844,11,2.755,9.5,6.371,0.0,spatial_fill
Zalaegerszeg,HU,46.837,16.844,12,-0.39,5.243,4.716,0.0,spatial_fill
Cork,IE,51.898,-8.4706,1,3.302,8.399,0.924,0.0,spatial_fill
Cork,IE,51.898,-8.4706,2,3.896,9.13,0.382,0.0,spatial_fill
Cork,IE,51.898,-8.4706,3,3.876,10.112,1.069,0.0,spatial_fill
Cork,IE,51.898,-8.4706,4,5.619,12.263,7.374,0.0,spatial_fill
Cork,IE,51.898,-8.4706,5,8.13,15.406,9.366,0.0,spatial_fill
Cork,IE,51.898,-8.4706,6,10.646,17.541,10.679,0.0,spatial_fill
Cork,IE,51.898,-8.4706,7,12.181,19.148,3.061,0.0,spatial_fill
Cork,IE,51.898,-8.4706,8,12.126,18.712,3.776,0.0,spatial_fill
Cork,IE,51.898,-8.4706,9,10.261,16.636,5.259,0.0,spatial_fill
Cork,IE,51.898,-8.4706,10,8.29,13.67,0.515,0.0,spatial_fill
Cork,IE,51.898,-8.4706,11,5.572,10.481,0.0,0.0,spatial_fill
Cork,IE,51.898,-8.4706,12,4.544,9.124,0.0,0.0,spatial_fill
Dublin,IE,53.3331,-6.2489,1,2.624,8.221,0.667,0.3,station
Dublin,IE,53.3331,-6.2489,2,3.266,9.411,1.667,0.3,station
Dublin,IE,53.3331,-6.2489,3,3.736,10.849,4.667,0.3,station
Dublin,IE,53.3331,-6.2489,4,4.821,12.804,12.0,0.3,station
Dublin,IE,53.3331,-6.2489,5,7.729,16.669,17.333,0.3,station
Dublin,IE,53.3331,-6.2489,6,10.508,18.84,16.333,0.3,station
Dublin,IE,53.3331,-6.2489,7,12.164,20.365,10.0,0.3,station
Dublin,IE,53.3331,-6.2489,8,11.93,19.953,13.125,0.371,station
Dublin,IE,53.3331,-6.2489,9,9.876,17.644,9.5,0.4,station
Dublin,IE,53.3331,-6.2489,10,7.866,14.295,2.25,0.4,station
Dublin,IE,53.3331,-6.2489,11,4.797,10.608,0.0,0.4,station
Dublin,IE,53.3331,-6.2489,12,3.877,9.104,0.0,0.4,station
Galway,IE,53.2724,-9.051,1,3.005,7.748,1.0,0.1,station
Galway,IE,53.2724,-9.051,2,3.425,8.663,0.0,0.102,station
Galway,IE,53.2724,-9.051,3,3.645,10.052,0.0,0.1,station
Galway,IE,53.2724,-9.051,4,5.315,12.704,6.0,0.1,station
Galway,IE,53.2724,-9.051,5,7.985,16.015,7.0,0.1,station
Galway,IE,53.2724,-9.051,6,10.512,17.582,9.0,0.1,station
Galway,IE,53.2724,-9.051,7,12.017,18.48,1.0,0.1,station
Galway,IE,53.2724,-9.051,8,12.015,18.315,1.0,0.1,station
Galway,IE,53.2724,-9.051,9,10.116,16.284,4.0,0.113,station
Galway,IE,53.2724,-9.051,10,7.98,13.217,0.0,0.2,station
Galway,IE,53.2724,-9.051,11,5.066,9.923,0.0,0.127,station
Galway,IE,53.2724,-9.051,12,3.941,8.453,0.0,0.1,station
Limerick,IE,52.6647,-8.6231,1,3.542,8.785,1.0,0.1,station
Limerick,IE,52.6647,-8.6231,2,4.278,9.74,0.0,0.102,station
Limerick,IE,52.6647,-8.6231,3,4.274,11.076,0.0,0.1,station
Limerick,IE,52.6647,-8.6231,4,5.933,13.756,6.0,0.1,station
Limerick,IE,52.6647,-8.6231,5,8.565,16.941,7.0,0.1,station
Limerick,IE,52.6647,-8.6231,6,11.279,18.657,9.0,0.1,station
Limerick,IE,52.6647,-8.6231,7,12.911,19.522,1.0,0.1,station
Limerick,IE,52.6647,-8.6231,8,12.82,19.315,1.0,0.1,station
Limerick,IE,52.6647,-8.6231,9,10.818,17.314,4.0,0.113,station
Limerick,IE,52.6647,-8.6231,10,8.587,14.242,0.0,0.2,station
Limerick,IE,52.6647,-8.6231,11,5.6,10.846,0.0,0.127,station
Limerick,IE,52.6647,-8.6231,12,4.494,9.404,0.0,0.1,station
South Dublin,IE,53.2903,-6.3415,1,2.624,8.221,0.667,0.3,station
South Dublin,IE,53.2903,-6.3415,2,3.266,9.411,1.667,0.3,station
South Dublin,IE,53.2903,-6.3415,3,3.736,10.849,4.667,0.3,station
South Dublin,IE,53.2903,-6.3415,4,4.821,12.804,12.0,0.3,station
South Dublin,IE,53.2903,-6.3415,5,7.729,16.669,17.333,0.3,station
South Dublin,IE,53.2903,-6.3415,6,10.508,18.84,16.333,0.3,station
South Dublin,IE,53.2903,-6.3415,7,12.164,20.365,10.0,0.3,station
South Dublin,IE,53.2903,-6.3415,8,11.93,19.953,13.125,0.371,station
South Dublin,IE,53.2903,-6.3415,9,9.876,17.644,9.5,0.4,station
South Dublin,IE,53.2903,-6.3415,10,7.866,14.295,2.25,0.4,station
South Dublin,IE,53.2903,-6.3415,11,4.797,10.608,0.0,0.4,station
South Dublin,IE,53.2903,-6.3415,12,3.877,9.104,0.0,0.4,station
Waterford,IE,52.2583,-7.1119,1,3.193,8.236,0.787,0.0,spatial_fill
Waterford,IE,52.2583,-7.1119,2,5.057,9.592,1.067,0.0,spatial_fill
Waterford,IE,52.2583,-7.1119,3,5.23,10.353,2.989,0.0,spatial_fill
Waterford,IE,52.2583,-7.1119,4,5.959,12.077,9.843,0.0,spatial_fill
Waterford,IE,52.2583,-7.1119,5,8.763,15.303,13.618,0.0,spatial_fill
Waterford,IE,52.2583,-7.1119,6,11.436,17.385,13.697,0.0,spatial_fill
Waterford,IE,52.2583,-7.1119,7,12.946,19.19,6.764,0.0,spatial_fill
Waterford,IE,52.2583,-7.1119,8,13.162,19.012,8.766,0.0,spatial_fill
Waterford,IE,52.2583,-7.1119,9,11.212,17.159,7.523,0.0,spatial_fill
Waterford,IE,52.2583,-7.1119,10,9.589,14.441,1.441,0.0,spatial_fill
Waterford,IE,52.2583,-7.1119,11,6.685,11.382,0.0,0.0,spatial_fill
Waterford,IE,52.2583,-7.1119,12,5.412,9.689,0.0,0.0,spatial_fill
Alessandria,IT,44.9092,8.6101,1,-0.842,6.826,7.369,0.0,spatial_fill
Alessandria,IT,44.9092,8.6101,2,1.359,10.366,9.956,0.0,spatial_fill
Alessandria,IT,44.9092,8.6101,3,2.306,12.601,15.23,0.0,spatial_fill
Alessandria,IT,44.9092,8.6101,4,6.343,16.33,19.552,0.0,spatial_fill
Alessandria,IT,44.9092,8.6101,5,10.644,20.085,18.801,0.0,spatial_fill
Alessandria,IT,44.9092,8.6101,6,16.155,26.182,23.504,0.0,spatial_fill
Alessandria,IT,44.9092,8.6101,7,18.087,28.246,28.194,0.0,spatial_fill
Alessandria,IT,44.9092,8.6101,8,17.738,28.128,28.101,0.0,spatial_fill
Alessandria,IT,44.9092,8.6101,9,13.559,22.972,21.502,0.0,spatial_fill
Alessandria,IT,44.9092,8.6101,10,9.865,18.447,14.551,0.0,spatial_fill
Alessandria,IT,44.9092,8.6101,11,4.534,11.369,12.164,0.0,spatial_fill
Alessandria,IT,44.9092,8.6101,12,0.617,7.609,7.795,0.0,spatial_fill
Ancona,IT,43.6072,13.5103,1,3.556,10.313,7.338,0.0,spatial_fill
Ancona,IT,43.6072,13.5103,2,4.809,12.149,11.252,0.0,spatial_fill
Ancona,IT,43.6072,13.5103,3,6.473,14.164,14.344,0.0,spatial_fill
Ancona,IT,43.6072,13.5103,4,9.355,17.335,16.826,0.0,spatial_fill
Ancona,IT,43.6072,13.5103,5,13.68,21.39,16.921,0.0,spatial_fill
Ancona,IT,43.6072,13.5103,6,18.838,27.082,24.068,0.0,spatial_fill
Ancona,IT,43.6072,13.5103,7,21.011,29.4,28.621,0.0,spatial_fill
Ancona,IT,43.6072,13.5103,8,20.691,29.078,25.851,0.0,spatial_fill
Ancona,IT,43.6072,13.5103,9,16.915,25.026,21.457,0.0,spatial_fill
Ancona,IT,43.6072,13.5103,10,12.97,20.432,17.96,0.0,spatial_fill
Ancona,IT,43.6072,13.5103,11,8.68,15.312,11.927,0.0,spatial_fill
Ancona,IT,43.6072,13.5103,12,4.948,11.491,9.319,0.0,spatial_fill
Andria,IT,41.2312,16.298,1,5.762,12.964,15.333,0.3,station
Andria,IT,41.2312,16.298,2,6.645,14.433,17.333,0.3,station
Andria,IT,41.2312,16.298,3,7.941,15.892,21.0,0.3,station
Andria,IT,41.2312,16.298,4,10.536,18.893,23.667,0.3,station
Andria,IT,41.2312,16.298,5,14.73,22.804,26.0,0.3,station
Andria,IT,41.2312,16.298,6,19.766,27.96,28.667,0.3,station
Andria,IT,41.2312,16.298,7,22.159,30.607,31.0,0.3,station
Andria,IT,41.2312,16.298,8,21.926,30.352,30.75,0.371,station
Andria,IT,41.2312,16.298,9,18.507,26.647,27.083,0.36,station
Andria,IT,41.2312,16.298,10,14.438,22.193,25.0,0.4,station
Andria,IT,41.2312,16.298,11,10.874,18.115,17.5,0.4,station
Andria,IT,41.2312,16.298,12,7.472,14.521,18.5,0.4,station
Aoste,IT,45.737,7.32,1,-2.333,5.529,0.0,0.3,station
Aoste,IT,45.737,7.32,2,-0.185,9.386,3.667,0.3,station
Aoste,IT,45.737,7.32,3,1.768,12.162,12.333,0.3,station
Aoste,IT,45.737,7.32,4,4.829,16.58,15.0,0.3,station
Aoste,IT,45.737,7.32,5,9.154,19.704,13.333,0.3,station
Aoste,IT,45.737,7.32,6,13.934,25.268,20.333,0.3,station
Aoste,IT,45.737,7.32,7,15.315,27.208,23.0,0.3,station
Aoste,IT,45.737,7.32,8,15.023,26.66,24.284,0.371,station
Aoste,IT,45.737,7.32,9,11.299,21.851,17.421,0.363,station
Aoste,IT,45.737,7.32,10,7.595,17.301,10.25,0.4,station
Aoste,IT,45.737,7.32,11,1.726,10.01,1.25,0.4,station
Aoste,IT,45.737,7.32,12,-1.819,5.301,0.0,0.4,station
Bari,IT,41.1207,16.8698,1,5.762,12.964,15.333,0.3,station
Bari,IT,41.1207,16.8698,2,6.645,14.433,17.333,0.3,station
Bari,IT,41.1207,16.8698,3,7.941,15.892,21.0,0.3,station
Bari,IT,41.1207,16.8698,4,10.536,18.893,23.667,0.3,station
Bari,IT,41.1207,16.8698,5,14.73,22.804,26.0,0.3,station
Bari,IT,41.1207,16.8698,6,19.766,27.96,28.667,0.3,station
Bari,IT,41.1207,16.8698,7,22.159,30.607,31.0,0.3,station
Bari,IT,41.1207,16.8698,8,21.926,30.352,30.75,0.371,station
Bari,IT,41.1207,16.8698,9,18.507,26.647,27.083,0.36,station
Bari,IT,41.1207,16.8698,10,14.438,22.193,25.0,0.4,station
Bari,IT,41.1207,16.8698,11,10.874,18.115,17.5,0.4,station
Bari,IT,41.1207,16.8698,12,7.472,14.521,18.5,0.4,station
Bergamo,IT,45.696,9.6672,1,0.472,7.959,5.0,0.3,station
Bergamo,IT,45.696,9.6672,2,2.915,10.829,10.333,0.3,station
Bergamo,IT,45.696,9.6672,3,5.228,14.201,13.667,0.3,station
Bergamo,IT,45.696,9.6672,4,8.73,18.3,17.667,0.3,station
Bergamo,IT,45.696,9.6672,5,12.746,21.834,12.0,0.3,station
Bergamo,IT,45.696,9.6672,6,17.687,27.782,21.333,0.3,station
Bergamo,IT,45.696,9.6672,7,19.622,29.626,26.667,0.3,station
Bergamo,IT,45.696,9.6672,8,19.627,29.391,26.193,0.371,station
Bergamo,IT,45.696,9.6672,9,15.576,24.536,18.167,0.36,station
Bergamo,IT,45.696,9.6672,10,11.297,18.997,11.25,0.4,station
Bergamo,IT,45.696,9.6672,11,5.57,12.243,10.25,0.4,station
Bergamo,IT,45.696,9.6672,12,1.671,8.549,4.75,0.4,station
Bologna,IT,44.4938,11.3387,1,0.543,8.084,6.5,0.2,station
Bologna,IT,44.4938,11.3387,2,2.929,11.594,8.5,0.201,station
Bologna,IT,44.4938,11.3387,3,5.087,15.462,15.5,0.194,station
Bologna,IT,44.4938,11.3387,4,8.502,19.192,17.02,0.0,spatial_fill
Bologna,IT,44.4938,11.3387,5,13.026,22.981,16.907,0.0,spatial_fill
Bologna,IT,44.4938,11.3387,6,18.133,29.501,23.221,0.0,spatial_fill
Bologna,IT,44.4938,11.3387,7,20.353,32.043,28.911,0.0,spatial_fill
Bologna,IT,44.4938,11.3387,8,19.977,31.651,26.178,0.0,spatial_fill
Bologna,IT,44.4938,11.3387,9,15.953,26.314,18.772,0.137,station
Bologna,IT,44.4938,11.3387,10,11.673,20.511,14.667,0.3,station
Bologna,IT,44.4938,11.3387,11,6.305,13.03,12.667,0.3,station
Bologna,IT,44.4938,11.3387,12,2.136,8.713,11.0,0.3,station
Bolzano,IT,46.4907,11.3398,1,-4.524,3.124,4.0,0.3,station
Bolzano,IT,46.4907,11.3398,2,-2.057,6.518,14.0,0.3,station
Bolzano,IT,46.4907,11.3398,3,-0.46,9.052,14.333,0.3,station
Bolzano,IT,46.4907,11.3398,4,2.69,12.282,17.333,0.3,station
Bolzano,IT,46.4907,11.3398,5,6.887,15.807,12.0,0.3,station
Bolzano,IT,46.4907,11.3398,6,12.275,22.483,19.0,0.3,station
Bolzano,IT,46.4907,11.3398,7,13.533,23.745,21.667,0.3,station
Bolzano,IT,46.4907,11.3398,8,13.632,23.463,22.136,0.371,station
Bolzano,IT,46.4907,11.3398,9,10.042,18.973,14.0,0.4,station
Bolzano,IT,46.4907,11.3398,10,5.834,13.849,11.0,0.4,station
Bolzano,IT,46.4907,11.3398,11,0.102,7.453,6.5,0.4,station
Bolzano,IT,46.4907,11.3398,12,-3.133,3.833,0.0,0.4,station
Brescia,IT,45.5356,10.2147,1,1.127,8.279,8.0,0.2,station
Brescia,IT,45.5356,10.2147,2,3.392,11.202,10.0,0.201,station
Brescia,IT,45.5356,10.2147,3,5.768,15.087,14.0,0.2,station
Brescia,IT,45.5356,10.2147,4,9.781,19.285,17.416,0.007,spatial_fill
Brescia,IT,45.5356,10.2147,5,14.31,22.66,12.118,0.0,spatial_fill
Brescia,IT,45.5356,10.2147,6,19.537,28.453,21.253,0.0,spatial_fill
Brescia,IT,45.5356,10.2147,7,21.402,30.487,25.686,0.0,spatial_fill
Brescia,IT,45.5356,10.2147,8,21.493,29.917,25.23,0.0,spatial_fill
Brescia,IT,45.5356,10.2147,9,17.561,25.431,17.143,0.153,station
Brescia,IT,45.5356,10.2147,10,12.781,19.927,14.667,0.3,station
Brescia,IT,45.5356,10.2147,11,7.097,13.202,14.667,0.3,station
Brescia,IT,45.5356,10.2147,12,2.649,8.654,10.667,0.3,station
Brindisi,IT,40.6322,17.9361,1,6.465,13.484,12.667,0.3,station
Brindisi,IT,40.6322,17.9361,2,7.418,14.7,16.333,0.3,station
Brindisi,IT,40.6322,17.9361,3,8.421,16.104,20.0,0.3,station
Brindisi,IT,40.6322,17.9361,4,10.833,18.757,23.333,0.3,station
Brindisi,IT,40.6322,17.9361,5,14.944,22.58,25.667,0.3,station
Brindisi,IT,40.6322,17.9361,6,20.132,27.769,28.0,0.3,station
Brindisi,IT,40.6322,17.9361,7,22.579,30.356,30.667,0.3,station
Brindisi,IT,40.6322,17.9361,8,22.958,30.318,29.648,0.371,station
Brindisi,IT,40.6322,17.9361,9,19.812,27.015,26.167,0.36,station
Brindisi,IT,40.6322,17.9361,10,15.243,22.293,24.0,0.4,station
Brindisi,IT,40.6322,17.9361,11,11.862,18.562,16.0,0.4,station
Brindisi,IT,40.6322,17.9361,12,8.145,14.885,15.25,0.4,station
Cagliari,IT,39.2305,9.1192,1,5.598,15.326,3.5,0.2,station
Cagliari,IT,39.2305,9.1192,2,6.078,16.704,11.5,0.201,station
Cagliari,IT,39.2305,9.1192,3,7.437,18.249,12.0,0.2,station
Cagliari,IT,39.2305,9.1192,4,9.746,21.05,23.5,0.2,station
Cagliari,IT,39.2305,9.1192,5,13.331,24.925,23.5,0.2,station
Cagliari,IT,39.2305,9.1192,6,18.192,30.633,26.5,0.2,station
Cagliari,IT,39.2305,9.1192,7,20.897,34.003,31.0,0.2,station
Cagliari,IT,39.2305,9.1192,8,20.666,33.495,29.0,0.2,station
Cagliari,IT,39.2305,9.1192,9,18.349,29.65,24.5,0.213,station
Cagliari,IT,39.2305,9.1192,10,14.356,25.261,19.333,0.3,station
Cagliari,IT,39.2305,9.1192,11,10.164,19.684,14.667,0.3,station
Cagliari,IT,39.2305,9.1192,12,7.117,16.615,6.333,0.3,station
Caltanissetta,IT,37.4903,14.0622,1,6.174,10.714,20.333,0.3,station
Caltanissetta,IT,37.4903,14.0622,2,6.604,11.654,17.667,0.3,station
Caltanissetta,IT,37.4903,14.0622,3,7.303,12.966,24.333,0.3,station
Caltanissetta,IT,37.4903,14.0622,4,9.869,16.372,25.667,0.3,station
Caltanissetta,IT,37.4903,14.0622,5,13.446,20.605,25.0,0.3,station
Caltanissetta,IT,37.4903,14.0622,6,18.81,26.473,28.333,0.3,station
Caltanissetta,IT,37.4903,14.0622,7,21.47,29.459,31.0,0.3,station
Caltanissetta,IT,37.4903,14.0622,8,21.665,28.914,31.0,0.371,station
Caltanissetta,IT,37.4903,14.0622,9,18.653,25.269,26.816,0.363,station
Caltanissetta,IT,37.4903,14.0622,10,15.14,20.877,28.0,0.4,station
Caltanissetta,IT,37.4903,14.0622,11,11.465,16.143,23.0,0.4,station
Caltanissetta,IT,37.4903,14.0622,12,8.39,12.747,20.0,0.4,station
Catania,IT,37.4922,15.0704,1,5.156,15.933,19.0,0.3,station
Catania,IT,37.4922,15.0704,2,5.72,16.914,18.333,0.3,station
Catania,IT,37.4922,15.0704,3,7.412,17.963,23.667,0.3,station
Catania,IT,37.4922,15.0704,4,9.724,20.13,25.667,0.3,station
Catania,IT,37.4922,15.0704,5,13.412,23.863,25.667,0.3,station
Catania,IT,37.4922,15.0704,6,18.094,29.214,28.667,0.3,station
Catania,IT,37.4922,15.0704,7,21.047,32.213,31.0,0.3,station
Catania,IT,37.4922,15.0704,8,21.184,32.059,30.75,0.371,station
Catania,IT,37.4922,15.0704,9,19.304,29.191,27.566,0.363,station
Catania,IT,37.4922,15.0704,10,15.35,25.093,27.5,0.4,station
Catania,IT,37.4922,15.0704,11,11.324,20.964,22.5,0.4,station
Catania,IT,37.4922,15.0704,12,7.152,17.514,18.75,0.4,station
Catanzaro,IT,38.8825,16.6009,1,4.741,9.699,11.173,0.0,spatial_fill
Catanzaro,IT,38.8825,16.6009,2,5.27,10.804,13.189,0.0,spatial_fill
Catanzaro,IT,38.8825,16.6009,3,6.177,12.075,17.587,0.0,spatial_fill
Catanzaro,IT,38.8825,16.6009,4,8.203,14.719,22.762,0.0,spatial_fill
Catanzaro,IT,38.8825,16.6009,5,11.996,18.479,24.705,0.0,spatial_fill
Catanzaro,IT,38.8825,16.6009,6,16.582,24.058,29.092,0.0,spatial_fill
Catanzaro,IT,38.8825,16.6009,7,19.218,27.487,30.462,0.0,spatial_fill
Catanzaro,IT,38.8825,16.6009,8,18.892,26.883,29.721,0.0,spatial_fill
Catanzaro,IT,38.8825,16.6009,9,16.399,23.444,25.15,0.0,spatial_fill
Catanzaro,IT,38.8825,16.6009,10,12.896,19.088,23.919,0.0,spatial_fill
Catanzaro,IT,38.8825,16.6009,11,9.064,14.669,15.547,0.0,spatial_fill
Catanzaro,IT,38.8825,16.6009,12,5.953,11.238,13.785,0.0,spatial_fill
Como,IT,45.8082,9.0832,1,-1.819,4.633,9.667,0.3,station
Como,IT,45.8082,9.0832,2,0.261,7.637,12.667,0.3,station
Como,IT,45.8082,9.0832,3,1.389,9.361,14.333,0.3,station
Como,IT,45.8082,9.0832,4,4.246,12.505,16.667,0.3,station
Como,IT,45.8082,9.0832,5,8.676,16.185,11.333,0.3,station
Como,IT,45.8082,9.0832,6,13.891,22.435,19.333,0.3,station
Como,IT,45.8082,9.0832,7,15.565,24.145,24.667,0.3,station
Como,IT,45.8082,9.0832,8,15.542,23.686,24.341,0.371,station
Como,IT,45.8082,9.0832,9,11.762,18.702,16.0,0.4,station
Como,IT,45.8082,9.0832,10,8.164,14.086,12.0,0.4,station
Como,IT,45.8082,9.0832,11,2.799,8.495,13.75,0.4,station
Como,IT,45.8082,9.0832,12,-0.197,5.473,9.0,0.4,station
Cosenza,IT,39.2989,16.2531,1,2.198,8.816,7.0,0.2,station
Cosenza,IT,39.2989,16.2531,2,3.265,10.139,10.0,0.201,station
Cosenza,IT,39.2989,16.2531,3,4.44,11.508,16.0,0.2,station
Cosenza,IT,39.2989,16.2531,4,6.932,14.627,21.0,0.2,station
Cosenza,IT,39.2989,16.2531,5,10.614,18.154,25.188,0.071,station
Cosenza,IT,39.2989,16.2531,6,15.599,23.381,28.919,0.0,spatial_fill
Cosenza,IT,39.2989,16.2531,7,18.185,26.099,30.193,0.019,spatial_fill
Cosenza,IT,39.2989,16.2531,8,17.936,25.742,28.615,0.184,station
Cosenza,IT,39.2989,16.2531,9,14.571,22.41,23.5,0.213,station
Cosenza,IT,39.2989,16.2531,10,11.249,18.361,22.0,0.3,station
Cosenza,IT,39.2989,16.2531,11,7.575,14.023,12.0,0.3,station
Cosenza,IT,39.2989,16.2531,12,4.386,10.595,13.0,0.3,station
Crotone,IT,39.0808,17.1276,1,6.821,12.208,10.133,0.0,spatial_fill
Crotone,IT,39.0808,17.1276,2,7.193,13.174,13.029,0.0,spatial_fill
Crotone,IT,39.0808,17.1276,3,8.381,14.568,17.118,0.0,spatial_fill
Crotone,IT,39.0808,17.1276,4,10.66,17.372,22.376,0.0,spatial_fill
Crotone,IT,39.0808,17.1276,5,14.214,21.138,24.787,0.0,spatial_fill
Crotone,IT,39.0808,17.1276,6,19.486,27.655,28.934,0.0,spatial_fill
Crotone,IT,39.0808,17.1276,7,22.461,31.11,30.514,0.0,spatial_fill
Crotone,IT,39.0808,17.1276,8,22.345,30.642,29.507,0.0,spatial_fill
Crotone,IT,39.0808,17.1276,9,19.052,26.221,24.958,0.0,spatial_fill
Crotone,IT,39.0808,17.1276,10,15.299,21.566,23.294,0.0,spatial_fill
Crotone,IT,39.0808,17.1276,11,11.614,17.399,14.411,0.0,spatial_fill
Crotone,IT,39.0808,17.1276,12,8.22,13.929,13.286,0.0,spatial_fill
Florence,IT,43.7792,11.2463,1,1.583,8.789,5.667,0.3,station
Florence,IT,43.7792,11.2463,2,3.327,11.346,9.333,0.3,station
Florence,IT,43.7792,11.2463,3,4.565,13.524,11.667,0.3,station
Florence,IT,43.7792,11.2463,4,6.948,16.906,15.333,0.3,station
Florence,IT,43.7792,11.2463,5,11.107,20.472,14.333,0.3,station
Florence,IT,43.7792,11.2463,6,15.735,27.166,22.333,0.3,station
